order_id,customer_id,order_value,order_date
2738,2141,224.51,2024-06-07
2739,2739,473.94,2024-12-29
2740,1508,279.62,2024-09-13
2741,2587,116.27,2024-02-04
2742,2687,309.64,2024-12-18
2743,98,445.84,2024-01-01
2744,1332,115.05,2024-01-09
2745,418,175.4,2024-02-13
2746,1952,290.02,2024-02-22
2747,300,493.76,2024-08-16
2748,1924,238.03,2024-06-23
2749,560,296.33,2024-07-25
2750,784,76.3,2024-04-22
2751,2863,381.5,2024-08-08
2752,2158,117.74,2024-03-25
2753,1867,170.68,2024-02-15
2754,527,357.69,2024-09-30
2755,2552,359.21,2024-09-07
2756,1126,166.21,2024-08-06
2757,2654,426.66,2024-07-05
2758,1208,399.41,2024-05-03
2759,219,311.73,2024-11-30
2760,2177,97.56,2024-11-03
2761,1689,453.39,2024-04-20
2762,604,268.44,2024-09-21
2763,555,194.44,2024-10-10
2764,2830,464.37,2024-03-06
2765,482,486.1,2024-07-31
2766,2296,361.42,2024-11-26
2767,944,397.77,2024-12-17
2768,1092,130.91,2024-10-04
2769,1744,136.81,2024-02-04
2770,1741,288.91,2024-04-15
2771,1681,491.77,2024-07-26
2772,92,374.18,2024-06-07
2773,1674,375.54,2024-07-09
2774,1519,136.22,2024-11-10
2775,2577,215.69,2024-05-17
2776,1416,177.84,2024-12-25
2777,514,158.11,2024-02-05
2778,440,368.24,2024-07-31
2779,1786,58.93,2024-11-23
2780,833,91.07,2024-02-16
2781,439,212.02,2024-08-23
2782,2679,158.34,2024-02-16
2783,1221,452.65,2024-04-06
2784,1379,108.22,2024-08-19
2785,1131,131.93,2024-01-22
2786,629,97.26,2024-10-29
2787,2980,430.59,2024-05-03
2788,142,109.01,2024-08-22
2789,1866,182.52,2024-06-30
2790,1558,337.96,2024-08-05
2791,2973,48.04,2024-09-22
2792,705,410.16,2024-06-12
2793,924,356.06,2024-10-10
2794,1366,137.91,2024-06-18
2795,2336,201.98,2024-04-04
2796,2315,313.83,2024-05-24
2797,1946,473.76,2024-10-30
2798,2975,318.34,2024-11-03
2799,1556,133.99,2024-04-05
2800,1876,246.42,2024-07-06
2801,2273,230.31,2024-02-20
2802,965,270.98,2024-11-02
2803,2217,264.33,2024-05-12
2804,323,188.39,2024-12-27
2805,1724,437.2,2024-04-28
2806,2018,171.75,2024-03-04
2807,95,269.68,2024-09-23
2808,362,137.82,2024-08-12
2809,1630,223.05,2024-02-23
2810,1590,343.88,2024-01-04
2811,1805,381.35,2024-10-30
2812,1825,405.05,2024-02-24
2813,670,371.04,2024-02-02
2814,2559,238.71,2024-05-08
2815,2315,28.36,2024-07-31
2816,1813,267.0,2024-01-29
2817,800,37.02,2024-07-13
2818,133,483.56,2024-03-06
2819,2397,195.2,2024-04-04
2820,547,256.8,2024-05-06
2821,763,73.48,2024-03-11
2822,1583,497.9,2024-08-30
2823,2316,251.18,2024-12-14
2824,1829,156.16,2024-03-01
2825,1006,104.59,2024-08-30
2826,1068,328.47,2024-07-21
2827,1302,223.79,2024-03-29
2828,1163,165.49,2024-07-29
2829,1879,14.72,2024-11-26
2830,1335,27.83,2024-02-14
2831,266,349.87,2024-10-17
2832,2218,245.46,2024-10-15
2833,1240,425.96,2024-03-09
2834,117,379.23,2024-07-13
2835,1975,290.99,2024-08-10
2836,2482,284.89,2024-05-19
2837,1440,375.22,2024-11-19
2838,88,373.17,2024-06-08
2839,234,173.91,2024-04-23
2840,609,61.61,2024-08-29
2841,530,388.2,2024-01-24
2842,1877,119.32,2024-11-02
2843,1659,397.72,2024-08-15
2844,238,312.86,2024-07-12
2845,2412,185.4,2024-01-12
2846,409,427.61,2024-04-14
2847,1311,348.67,2024-04-30
2848,1003,277.1,2024-08-04
2849,2004,157.44,2024-05-07
2850,218,493.28,2024-06-20
2851,2451,420.88,2024-10-27
2852,2393,76.92,2024-07-03
2853,2532,405.05,2024-02-14
2854,113,68.89,2024-05-01
2855,1042,131.4,2024-09-30
2856,2267,479.2,2024-02-20
2857,161,436.25,2024-04-06
2858,1094,306.94,2024-12-14
2859,1031,352.57,2024-10-11
2860,1025,53.91,2024-12-07
2861,2147,172.86,2024-03-16
2862,2647,167.99,2024-07-09
2863,1616,26.01,2024-06-10
2864,315,355.01,2024-03-08
2865,1058,160.7,2024-09-17
2866,226,320.22,2024-11-25
2867,479,23.34,2024-04-30
2868,2539,10.81,2024-06-01
2869,223,93.3,2024-07-08
2870,1716,354.41,2024-07-20
2871,1931,306.04,2024-03-19
2872,520,108.44,2024-06-16
2873,2291,266.45,2024-10-13
2874,88,313.42,2024-04-26
2875,983,470.08,2024-07-27
2876,480,383.59,2024-07-22
2877,309,76.56,2024-09-17
2878,2703,142.41,2024-08-17
2879,540,207.71,2024-08-18
2880,1492,61.59,2024-04-24
2881,90,282.12,2024-03-13
2882,1010,454.48,2024-11-02
2883,2361,160.13,2024-12-02
2884,180,492.48,2024-06-05
2885,549,132.17,2024-06-27
2886,2,241.41,2024-11-06
2887,1058,178.09,2024-03-21
2888,1338,160.98,2024-12-31
2889,2274,195.16,2024-11-29
2890,364,25.88,2024-09-03
2891,2933,270.69,2024-04-20
2892,1531,373.29,2024-12-12
2893,950,433.26,2024-04-24
2894,116,168.93,2024-02-08
2895,2162,279.7,2024-08-27
2896,1566,447.47,2024-07-30
2897,595,401.94,2024-09-21
2898,2527,237.4,2024-06-29
2899,2768,90.77,2024-06-27
2900,2155,283.57,2024-08-28
2901,2363,494.95,2024-12-04
2902,1912,381.18,2024-02-21
2903,1176,425.53,2024-05-19
2904,1935,102.49,2024-11-17
2905,2123,452.91,2024-12-21
2906,2730,16.92,2024-10-03
2907,187,432.48,2024-06-16
2908,2387,127.17,2024-08-22
2909,1847,315.13,2024-01-11
2910,1413,153.6,2024-03-01
2911,825,76.3,2024-10-10
2912,53,131.08,2024-09-17
2913,257,241.73,2024-01-15
2914,1596,460.63,2024-12-02
2915,2094,200.61,2024-10-23
2916,15,37.38,2024-03-18
2917,2897,21.65,2024-12-26
2918,2676,112.84,2024-12-02
2919,12,35.49,2024-06-20
2920,2049,191.85,2024-05-14
2921,2125,198.28,2024-09-07
2922,542,486.35,2024-12-17
2923,996,160.05,2024-02-13
2924,2950,303.48,2024-09-18
2925,2889,411.22,2024-07-12
2926,50,261.38,2024-01-04
2927,1666,351.32,2024-03-04
2928,1030,487.45,2024-09-17
2929,2123,168.83,2024-06-13
2930,346,46.36,2024-04-12
2931,2381,220.85,2024-06-02
2932,2726,274.91,2024-06-06
2933,2892,294.19,2024-09-19
2934,2899,371.9,2024-12-31
2935,2316,450.06,2024-04-20
2936,1504,255.08,2024-03-27
2937,1332,80.27,2024-05-27
2938,1741,207.67,2024-09-27
2939,2804,86.13,2024-06-04
2940,2647,99.33,2024-11-18
2941,612,10.83,2024-05-10
2942,2746,465.56,2024-07-03
2943,1246,375.18,2024-02-24
2944,2326,59.14,2024-07-10
2945,685,460.85,2024-02-26
2946,2366,436.48,2024-02-05
2947,2953,455.85,2024-09-21
2948,143,57.68,2024-06-11
2949,1950,49.15,2024-03-28
2950,154,43.19,2024-05-18
2951,378,483.79,2024-01-01
2952,1631,333.63,2024-09-21
2953,2809,97.21,2024-05-04
2954,534,465.29,2024-04-29
2955,2685,227.15,2024-11-28
2956,2874,394.87,2024-01-29
2957,2029,321.73,2024-10-28
2958,693,328.33,2024-10-14
2959,1891,225.47,2024-06-07
2960,787,203.53,2024-08-05
2961,2210,89.34,2024-12-25
2962,466,44.68,2024-07-25
2963,2326,464.72,2024-12-27
2964,2520,468.95,2024-08-30
2965,141,324.24,2024-09-18
2966,1728,200.15,2024-06-05
2967,1992,22.29,2024-06-07
2968,810,229.35,2024-07-20
2969,1271,332.9,2024-09-11
2970,2882,157.14,2024-04-29
2971,703,177.79,2024-12-25
2972,170,241.44,2024-09-11
2973,2267,252.51,2024-05-11
2974,2082,374.0,2024-12-14
2975,2333,254.88,2024-05-07
2976,1434,424.18,2024-05-15
2977,1431,246.56,2024-12-25
2978,1060,25.64,2024-11-16
2979,265,79.29,2024-12-28
2980,853,361.9,2024-02-06
2981,1764,231.41,2024-03-27
2982,7,236.0,2024-07-25
2983,23,489.22,2024-08-08
2984,1440,290.02,2024-06-19
2985,2583,67.29,2024-05-18
2986,2117,222.54,2024-03-19
2987,13,285.05,2024-07-07
2988,1784,28.36,2024-04-17
2989,2306,188.66,2024-04-19
2990,2768,484.23,2024-10-20
2991,948,378.14,2024-06-24
2992,1846,192.35,2024-05-07
2993,1052,138.43,2024-12-30
2994,2693,148.74,2024-01-24
2995,1868,415.92,2024-08-01
2996,414,206.8,2024-12-03
2997,1811,423.16,2024-03-13
2998,1128,455.28,2024-08-08
2999,2713,237.46,2024-12-17
3000,2784,473.18,2024-05-19
3001,440,156.98,2024-04-14
3002,1807,137.41,2024-05-24
3003,109,62.58,2024-08-04
3004,2478,130.44,2024-09-26
3005,1445,388.6,2024-06-01
3006,2394,207.86,2024-09-25
3007,381,82.6,2024-10-19
3008,1528,62.45,2024-09-22
3009,1596,250.22,2024-03-13
3010,2622,274.28,2024-05-03
3011,1567,399.33,2024-04-09
3012,2823,360.26,2024-09-17
3013,2206,91.89,2024-01-13
3014,1383,145.67,2024-01-20
3015,623,349.94,2024-01-28
3016,550,98.48,2024-04-24
3017,2772,403.58,2024-07-25
3018,1427,332.11,2024-10-03
3019,2697,272.81,2024-07-10
3020,1952,325.69,2024-01-17
3021,2718,58.86,2024-07-16
3022,134,278.53,2024-04-19
3023,701,231.14,2024-01-25
3024,1701,261.35,2024-03-14
3025,2639,175.46,2024-01-19
3026,1276,239.41,2024-09-23
3027,1991,442.79,2024-02-01
3028,206,178.98,2024-09-22
3029,2196,32.02,2024-08-26
3030,508,135.68,2024-08-13
3031,530,232.64,2024-04-24
3032,2239,271.41,2024-02-13
3033,1981,219.3,2024-04-02
3034,406,415.04,2024-04-02
3035,88,458.43,2024-08-01
3036,607,248.53,2024-11-29
3037,1457,47.18,2024-09-14
3038,274,216.28,2024-09-24
3039,61,98.81,2024-03-26
3040,82,148.91,2024-03-05
3041,1102,418.12,2024-08-29
3042,1345,272.29,2024-03-16
3043,2932,416.01,2024-11-27
3044,536,492.96,2024-03-08
3045,2720,277.16,2024-09-29
3046,1290,457.01,2024-06-29
3047,899,344.9,2024-08-27
3048,108,59.89,2024-05-01
3049,1605,214.77,2024-02-21
3050,1022,332.88,2024-01-17
3051,2444,355.58,2024-08-22
3052,1881,431.73,2024-11-13
3053,529,322.27,2024-11-21
3054,2382,54.15,2024-11-03
3055,2275,79.8,2024-09-18
3056,1216,170.88,2024-04-05
3057,321,154.08,2024-08-07
3058,342,118.59,2024-12-22
3059,1052,312.48,2024-11-15
3060,2066,220.56,2024-12-14
3061,633,345.64,2024-02-28
3062,2541,199.61,2024-04-16
3063,2860,144.3,2024-01-22
3064,1539,279.73,2024-11-20
3065,2318,57.41,2024-02-15
3066,999,494.44,2024-02-21
3067,2183,331.26,2024-09-01
3068,2560,69.86,2024-06-21
3069,2449,314.98,2024-04-08
3070,1519,46.47,2024-06-29
3071,1107,258.05,2024-02-05
3072,1743,152.52,2024-01-18
3073,1703,353.37,2024-01-12
3074,645,248.67,2024-11-08
3075,79,395.08,2024-04-23
3076,1332,122.58,2024-08-04
3077,2669,331.53,2024-02-10
3078,1050,347.04,2024-09-06
3079,2215,243.98,2024-04-26
3080,685,430.57,2024-01-20
3081,2893,81.86,2024-05-03
3082,1567,381.62,2024-04-21
3083,461,74.67,2024-07-21
3084,1064,86.88,2024-05-01
3085,800,108.73,2024-05-27
3086,772,333.93,2024-04-06
3087,1364,323.12,2024-05-17
3088,2222,228.48,2024-03-02
3089,2635,164.09,2024-03-04
3090,2602,310.26,2024-08-04
3091,167,80.65,2024-07-20
3092,2246,318.04,2024-01-24
3093,2488,15.86,2024-10-23
3094,559,80.79,2024-07-25
3095,1554,356.88,2024-12-09
3096,514,438.25,2024-11-30
3097,1126,47.04,2024-08-28
3098,1206,323.0,2024-05-17
3099,2904,40.33,2024-09-17
3100,2462,440.7,2024-06-13
3101,2539,201.92,2024-10-13
3102,1796,373.18,2024-05-30
3103,1593,94.65,2024-09-11
3104,2590,432.06,2024-01-11
3105,2299,220.29,2024-03-14
3106,1757,112.34,2024-05-29
3107,2801,290.5,2024-08-20
3108,2732,151.2,2024-10-19
3109,245,150.65,2024-01-27
3110,488,66.13,2024-01-01
3111,1767,114.81,2024-05-12
3112,1949,400.95,2024-01-11
3113,36,266.55,2024-08-12
3114,369,183.92,2024-12-01
3115,959,465.39,2024-01-28
3116,258,400.72,2024-10-11
3117,501,162.03,2024-05-23
3118,654,64.26,2024-11-14
3119,2768,100.33,2024-01-04
3120,1636,340.83,2024-02-20
3121,479,285.9,2024-04-09
3122,240,490.58,2024-07-07
3123,2416,16.61,2024-03-22
3124,2197,439.63,2024-07-29
3125,732,16.99,2024-12-21
3126,401,218.13,2024-11-24
3127,594,459.13,2024-10-08
3128,288,332.62,2024-05-09
3129,1687,295.82,2024-08-07
3130,134,163.61,2024-02-14
3131,1821,483.4,2024-11-11
3132,1855,92.43,2024-01-19
3133,1478,142.24,2024-07-29
3134,225,231.95,2024-04-14
3135,2685,71.89,2024-10-19
3136,2032,217.54,2024-05-22
3137,608,29.28,2024-05-02
3138,2897,462.82,2024-07-16
3139,900,167.85,2024-12-27
3140,826,320.56,2024-09-04
3141,1951,436.56,2024-11-16
3142,2966,410.98,2024-09-25
3143,411,437.96,2024-02-25
3144,374,362.95,2024-04-19
3145,2133,104.93,2024-07-03
3146,84,189.61,2024-01-03
3147,482,260.9,2024-10-27
3148,272,175.11,2024-09-05
3149,2054,478.06,2024-11-23
3150,519,405.35,2024-08-02
3151,2062,401.49,2024-06-04
3152,1761,186.94,2024-10-15
3153,817,379.87,2024-12-19
3154,487,310.89,2024-04-07
3155,797,193.86,2024-10-07
3156,2535,161.06,2024-11-13
3157,1192,396.53,2024-12-26
3158,937,302.43,2024-11-16
3159,2454,28.13,2024-08-22
3160,463,20.63,2024-03-11
3161,2180,422.57,2024-04-26
3162,506,54.01,2024-06-04
3163,2002,264.49,2024-12-02
3164,2681,308.25,2024-12-23
3165,2284,458.82,2024-04-21
3166,23,262.12,2024-01-30
3167,614,105.07,2024-05-08
3168,452,137.73,2024-04-09
3169,274,33.94,2024-04-06
3170,1025,118.81,2024-11-22
3171,2709,409.42,2024-04-21
3172,166,380.87,2024-08-24
3173,2458,50.15,2024-02-28
3174,297,245.0,2024-09-30
3175,2027,157.89,2024-09-19
3176,1117,328.47,2024-07-07
3177,937,481.06,2024-07-14
3178,96,319.04,2024-04-30
3179,571,375.39,2024-05-24
3180,2948,205.08,2024-03-23
3181,141,26.02,2024-07-15
3182,1341,214.87,2024-12-24
3183,2611,260.29,2024-07-01
3184,1955,251.41,2024-08-17
3185,767,124.44,2024-01-13
3186,1627,242.75,2024-04-10
3187,833,361.82,2024-08-04
3188,1329,162.62,2024-10-22
3189,2225,320.66,2024-05-22
3190,615,85.08,2024-01-28
3191,654,146.24,2024-07-10
3192,2469,443.12,2024-09-03
3193,30,317.04,2024-07-21
3194,142,52.06,2024-08-08
3195,1739,139.67,2024-05-02
3196,2271,497.04,2024-05-12
3197,1529,142.35,2024-11-13
3198,2908,294.45,2024-08-22
3199,1947,279.67,2024-06-18
3200,2878,207.16,2024-11-17
3201,511,26.55,2024-01-20
3202,1299,149.33,2024-03-26
3203,2146,477.14,2024-04-30
3204,988,19.4,2024-10-02
3205,460,360.68,2024-10-14
3206,1191,447.45,2024-06-30
3207,266,383.57,2024-02-05
3208,2991,168.39,2024-04-21
3209,384,265.03,2024-12-31
3210,2199,435.1,2024-03-07
3211,1272,487.97,2024-07-18
3212,571,57.54,2024-01-30
3213,2266,70.93,2024-07-14
3214,2643,478.35,2024-05-14
3215,1126,437.59,2024-05-01
3216,2989,113.43,2024-05-31
3217,2804,485.35,2024-09-21
3218,300,112.41,2024-10-16
3219,1810,53.37,2024-07-19
3220,1072,344.12,2024-02-24
3221,2379,274.5,2024-12-24
3222,762,127.44,2024-04-25
3223,1753,464.86,2024-03-19
3224,2561,208.08,2024-01-12
3225,928,207.42,2024-02-27
3226,2145,319.59,2024-03-08
3227,1984,123.09,2024-09-29
3228,1799,297.56,2024-07-19
3229,2138,188.35,2024-08-10
3230,152,350.55,2024-09-01
3231,1605,131.38,2024-08-17
3232,726,100.88,2024-01-18
3233,2156,132.41,2024-07-27
3234,164,468.61,2024-06-11
3235,451,426.12,2024-03-29
3236,818,416.16,2024-06-30
3237,2296,392.54,2024-05-31
3238,955,322.11,2024-01-15
3239,485,58.22,2024-12-06
3240,2490,169.08,2024-09-08
3241,2022,285.32,2024-03-16
3242,2548,61.82,2024-01-14
3243,2327,24.76,2024-06-23
3244,524,55.78,2024-12-31
3245,1210,62.95,2024-04-01
3246,829,63.67,2024-08-04
3247,488,103.18,2024-04-01
3248,224,254.56,2024-10-13
3249,985,149.87,2024-04-09
3250,1570,431.46,2024-02-27
3251,2910,439.31,2024-06-16
3252,101,460.92,2024-06-30
3253,2814,240.87,2024-07-06
3254,1912,389.28,2024-12-14
3255,2041,299.58,2024-06-02
3256,2723,80.74,2024-10-09
3257,2480,321.49,2024-10-12
3258,549,420.14,2024-11-04
3259,1536,180.49,2024-10-19
3260,1833,375.87,2024-09-15
3261,2438,389.51,2024-08-31
3262,2259,325.36,2024-03-14
3263,1920,442.8,2024-12-17
3264,1110,80.96,2024-03-09
3265,1529,423.27,2024-05-16
3266,763,309.26,2024-06-02
3267,2256,429.27,2024-11-20
3268,986,271.01,2024-12-01
3269,772,170.7,2024-08-09
3270,2960,449.62,2024-05-18
3271,2673,439.93,2024-04-30
3272,785,141.16,2024-09-16
3273,2648,374.61,2024-05-24
3274,1782,54.73,2024-06-07
3275,2615,52.13,2024-01-06
3276,2907,260.59,2024-08-12
3277,2052,27.52,2024-04-25
3278,496,222.54,2024-02-08
3279,2427,397.47,2024-04-16
3280,356,445.84,2024-04-27
3281,468,134.84,2024-02-11
3282,438,47.72,2024-11-01
3283,828,319.02,2024-01-27
3284,701,139.77,2024-08-04
3285,46,21.49,2024-04-15
3286,609,74.29,2024-03-23
3287,49,469.79,2024-11-16
3288,2168,438.79,2024-09-26
3289,2321,416.51,2024-04-17
3290,1024,176.34,2024-01-15
3291,1888,360.12,2024-05-29
3292,184,478.94,2024-11-09
3293,2393,288.11,2024-12-02
3294,820,173.22,2024-07-08
3295,1607,401.67,2024-06-17
3296,1556,220.87,2024-10-14
3297,1693,292.9,2024-06-09
3298,1363,275.19,2024-10-23
3299,459,116.53,2024-03-23
3300,2273,10.33,2024-04-11
3301,690,499.43,2024-04-24
3302,2423,214.25,2024-08-29
3303,2959,149.07,2024-02-28
3304,2043,385.28,2024-04-08
3305,240,300.34,2024-03-15
3306,838,441.43,2024-08-28
3307,2972,392.74,2024-01-03
3308,668,148.07,2024-03-06
3309,1138,300.2,2024-10-18
3310,2162,256.32,2024-05-30
3311,1001,477.99,2024-06-11
3312,1965,127.39,2024-09-03
3313,1456,149.08,2024-09-06
3314,1526,461.01,2024-10-11
3315,1395,234.33,2024-11-12
3316,1599,234.05,2024-07-08
3317,1562,435.42,2024-01-07
3318,1111,155.06,2024-01-19
3319,1470,351.48,2024-11-21
3320,605,363.55,2024-03-29
3321,200,226.78,2024-07-26
3322,1386,173.64,2024-11-13
3323,2535,375.86,2024-10-05
3324,1923,135.4,2024-11-04
3325,2765,411.46,2024-12-18
3326,84,214.04,2024-03-12
3327,1271,19.0,2024-08-04
3328,1908,288.94,2024-02-04
3329,2989,105.26,2024-04-19
3330,2316,238.62,2024-11-12
3331,465,406.08,2024-06-15
3332,2869,103.11,2024-03-08
3333,2266,111.98,2024-08-24
3334,1258,242.18,2024-09-28
3335,2093,243.49,2024-09-23
3336,2208,232.3,2024-03-28
3337,1182,350.3,2024-07-24
3338,780,141.86,2024-12-25
3339,556,137.66,2024-03-03
3340,2730,20.96,2024-10-13
3341,1274,197.05,2024-10-06
3342,1213,105.93,2024-07-01
3343,1346,299.88,2024-06-22
3344,1893,98.77,2024-05-13
3345,794,448.32,2024-11-30
3346,2720,426.02,2024-12-03
3347,219,384.93,2024-12-17
3348,2564,406.18,2024-05-19
3349,1063,480.2,2024-02-03
3350,1825,166.71,2024-03-06
3351,701,490.13,2024-06-20
3352,2190,446.36,2024-12-07
3353,2394,187.33,2024-01-21
3354,303,433.4,2024-07-16
3355,1154,449.68,2024-01-06
3356,2516,27.68,2024-09-24
3357,346,439.22,2024-05-11
3358,2882,222.29,2024-01-07
3359,176,407.56,2024-03-16
3360,2242,64.47,2024-08-09
3361,2992,94.37,2024-11-24
3362,2385,489.6,2024-01-07
3363,1203,213.93,2024-08-27
3364,1776,401.24,2024-02-16
3365,2692,377.62,2024-10-04
3366,81,395.16,2024-06-03
3367,2209,384.66,2024-09-08
3368,407,457.84,2024-08-14
3369,1205,300.37,2024-02-07
3370,1293,218.47,2024-03-28
3371,1594,463.36,2024-09-26
3372,494,184.91,2024-06-16
3373,2239,319.04,2024-12-21
3374,1345,429.06,2024-07-23
3375,1384,458.85,2024-04-10
3376,554,475.22,2024-04-25
3377,1119,333.37,2024-02-19
3378,2404,362.9,2024-02-01
3379,1625,253.79,2024-11-20
3380,2418,149.6,2024-07-27
3381,2793,17.93,2024-07-12
3382,2344,118.8,2024-03-27
3383,2069,490.18,2024-09-17
3384,673,405.13,2024-05-01
3385,2415,244.73,2024-10-22
3386,2758,178.36,2024-06-14
3387,2602,41.53,2024-09-10
3388,549,14.97,2024-07-08
3389,1736,379.98,2024-09-14
3390,1409,492.93,2024-10-22
3391,1690,134.38,2024-03-11
3392,2087,144.52,2024-08-19
3393,2095,467.99,2024-03-13
3394,1336,305.01,2024-08-25
3395,1134,95.17,2024-09-07
3396,186,32.39,2024-12-30
3397,924,286.15,2024-12-23
3398,2007,231.75,2024-01-24
3399,2375,221.73,2024-06-12
3400,1752,484.94,2024-11-04
3401,2158,138.81,2024-07-28
3402,2221,249.12,2024-04-16
3403,1345,114.54,2024-08-18
3404,2564,167.68,2024-11-07
3405,1981,385.29,2024-12-07
3406,61,106.68,2024-03-29
3407,1195,341.48,2024-02-12
3408,1892,73.53,2024-03-29
3409,1153,103.38,2024-10-23
3410,2707,21.32,2024-03-29
3411,1075,318.93,2024-09-19
3412,1600,495.26,2024-10-22
3413,1939,331.67,2024-09-04
3414,1606,462.43,2024-12-29
3415,2009,267.94,2024-03-23
3416,1047,343.34,2024-05-29
3417,769,463.51,2024-10-28
3418,1085,52.25,2024-01-23
3419,207,302.74,2024-03-24
3420,793,292.01,2024-12-05
3421,877,26.24,2024-05-14
3422,1900,86.54,2024-11-23
3423,1025,280.65,2024-12-23
3424,2600,253.86,2024-10-25
3425,2041,178.48,2024-10-07
3426,2325,351.88,2024-01-31
3427,759,186.51,2024-08-16
3428,1963,386.75,2024-09-12
3429,1162,406.53,2024-11-22
3430,2370,325.84,2024-06-21
3431,1660,146.7,2024-07-04
3432,2957,403.3,2024-03-04
3433,1627,133.38,2024-10-02
3434,2294,158.47,2024-11-30
3435,1001,308.31,2024-03-20
3436,1520,347.63,2024-12-20
3437,476,191.93,2024-07-08
3438,126,299.78,2024-11-05
3439,2314,131.51,2024-10-17
3440,1972,399.46,2024-04-13
3441,2186,496.14,2024-10-16
3442,1262,352.2,2024-12-24
3443,1327,166.49,2024-05-04
3444,2569,180.89,2024-05-08
3445,1070,24.96,2024-01-09
3446,1397,327.01,2024-04-14
3447,2925,304.01,2024-04-03
3448,2550,477.75,2024-01-21
3449,1348,207.05,2024-07-28
3450,644,467.13,2024-01-22
3451,1409,382.52,2024-12-29
3452,749,151.12,2024-12-11
3453,905,18.05,2024-07-22
3454,1817,366.06,2024-02-06
3455,1618,253.21,2024-09-11
3456,455,481.31,2024-08-22
3457,1774,20.83,2024-05-09
3458,824,265.73,2024-08-16
3459,1073,396.52,2024-04-13
3460,2749,396.99,2024-05-23
3461,521,339.31,2024-11-01
3462,394,203.24,2024-10-05
3463,2928,42.95,2024-04-08
3464,2443,157.86,2024-01-06
3465,96,329.06,2024-07-07
3466,85,387.82,2024-10-18
3467,1060,410.52,2024-05-29
3468,3000,389.3,2024-05-01
3469,416,168.66,2024-03-17
3470,595,350.1,2024-06-21
3471,1992,484.85,2024-07-28
3472,2723,76.89,2024-11-07
3473,726,368.37,2024-06-20
3474,1924,210.89,2024-12-15
3475,221,120.25,2024-04-14
3476,1343,166.82,2024-08-03
3477,479,91.57,2024-05-08
3478,2440,409.52,2024-08-16
3479,2493,199.86,2024-10-10
3480,319,469.43,2024-01-04
3481,1341,483.53,2024-11-29
3482,293,483.21,2024-07-21
3483,2814,86.3,2024-03-27
3484,516,179.73,2024-08-27
3485,1080,162.09,2024-11-09
3486,570,462.11,2024-04-20
3487,762,52.37,2024-02-11
3488,144,298.42,2024-09-12
3489,309,247.83,2024-07-14
3490,18,488.37,2024-08-30
3491,2873,482.02,2024-02-09
3492,1375,217.76,2024-09-10
3493,1190,226.27,2024-03-14
3494,2939,198.42,2024-05-09
3495,1568,396.69,2024-08-02
3496,1136,59.09,2024-10-16
3497,2273,66.91,2024-04-29
3498,852,355.3,2024-11-02
3499,1840,18.18,2024-09-24
3500,154,338.8,2024-08-30
3501,110,73.06,2024-11-07
3502,338,395.23,2024-11-27
3503,1965,372.42,2024-08-24
3504,507,99.31,2024-09-28
3505,2221,380.9,2024-05-15
3506,1807,397.21,2024-06-18
3507,799,463.53,2024-01-06
3508,2447,364.98,2024-05-18
3509,2150,435.12,2024-06-06
3510,989,322.37,2024-03-27
3511,2026,316.5,2024-01-18
3512,1273,340.92,2024-11-13
3513,485,209.11,2024-01-09
3514,2043,122.0,2024-03-13
3515,2007,212.52,2024-04-23
3516,174,300.76,2024-05-13
3517,1867,348.1,2024-03-20
3518,1382,233.78,2024-11-27
3519,2960,171.75,2024-05-09
3520,1463,130.98,2024-09-21
3521,1054,99.77,2024-09-17
3522,2601,243.42,2024-04-01
3523,67,356.13,2024-12-15
3524,488,416.63,2024-05-24
3525,785,179.2,2024-11-13
3526,1562,309.47,2024-02-16
3527,1142,244.08,2024-10-21
3528,2889,483.47,2024-05-07
3529,721,442.37,2024-11-10
3530,1381,442.31,2024-09-18
3531,248,293.81,2024-07-14
3532,1984,224.05,2024-09-10
3533,1631,329.41,2024-06-14
3534,2507,88.23,2024-07-02
3535,726,442.66,2024-09-02
3536,2424,142.9,2024-12-01
3537,894,415.18,2024-06-30
3538,2929,156.27,2024-04-10
3539,2528,265.79,2024-06-08
3540,2692,388.42,2024-06-07
3541,2984,202.93,2024-07-15
3542,2150,185.42,2024-05-24
3543,1995,445.06,2024-01-04
3544,57,43.77,2024-04-16
